TMDb ID,Title,Year,Rating,Popularity,Overview,Deep Tags,Poster URL
347688,Scooby-Doo! and KISS: Rock and Roll Mystery,2015,8.017,1.2748,"Get ready to Rock! Scooby-Doo and the Mystery Inc. Gang team up with the one and only KISS in this all-new, out-of-this-world adventure! We join the Gang at KISS World – the all-things-KISS theme park, as they investigate a series of strange hauntings. With help from KISS, they discover that the Crimson Witch has returned to summon The Destroyer from the alternate dimension of Kissteria! The evil duos ghastly plan, to destroy the earth! Can the Gang's cunning and KISS's power of rock save the day?!","Mythic Empowerment, Generational Harmony, Theatrical Transcendence, Collective Identity, Symbolic Redemption, Nostalgic Idealism",https://image.tmdb.org/t/p/w500/nTkQZPXZl9yx3tfPS9TSDZBdhHC.jpg
938,For a Few Dollars More,1965,8.0,5.7328,"Two bounty hunters both pursue the brutal and sadistic bandit, El Indio, who has a large bounty on his head.","Existential Isolation, Pragmatic Morality, The Performance of Violence, Inevitable Confrontation, The Corrosive Nature of Revenge, Calculated Detachment",https://image.tmdb.org/t/p/w500/ooqASvA7qxlTVKL3KwOzBwy57Dh.jpg
472454,Ayla: The Daughter of War,2017,8.016,3.4565,"In 1950, amidst the ravages of the Korean War, Sergeant Süleyman stumbles upon a a half-frozen little girl, with no parents and no help in sight and he risks his own life to save her, smuggling her into his army base and out of harm’s way.","Universal Humanity, Chosen Family, Transcendent Love, The Absurdity of War, Resilience of the Human Spirit, Intercultural Connection",https://image.tmdb.org/t/p/w500/8RELLU0RK9hRIteLzHFZ0dK8YSi.jpg
641,Requiem for a Dream,2000,8.013,3.8359,The drug-induced utopias of four Coney Island residents are shattered when their addictions run deep.,"Deep Atmosphere: Psychological Decay
Philosophical Subtext: The Illusion of Control
Emotional Core: Crushing Disappointment

Deep Tags: Delusional Escapism, Tragic Interdependence, The Tyranny of Desire, Manufactured Happiness, Societal Neglect, Existential Emptiness",https://image.tmdb.org/t/p/w500/nOd6vjEmzCT0k4VYqsA2hwyi87C.jpg
400608,Bo Burnham: Make Happy,2016,8.012,1.9745,"Combining his trademark wit and self-deprecating humor with original music, Bo Burnham offers up his unique twist on life in this stand-up special about  life, death, sexuality, hypocrisy, mental illness and Pringles cans.","Existential Angst, Performance vs. Authenticity, The Illusion of Connection, Deconstruction of Comedy, Mental Health Crisis, The Price of Attention",https://image.tmdb.org/t/p/w500/qVThhskXZZHDfj4m8jOx2CxIVIW.jpg
28178,Hachi: A Dog's Tale,2009,8.011,9.115,A drama based on the true story of a college professor's bond with the abandoned dog he takes into his home.,"Ritualistic Commitment, Unconditional Fidelity, Temporal Persistence, Lingering Grief, Interspecies Transcendence, Profound Melancholy",https://image.tmdb.org/t/p/w500/lsy3aEsEfYIHdLRk4dontZ4s85h.jpg
673,Harry Potter and the Prisoner of Azkaban,2004,8.011,21.08,"Year three at Hogwarts means new fun and challenges as Harry learns the delicate art of approaching a Hippogriff, transforming shape-shifting Boggarts into hilarity and even turning back time. But the term also brings danger: soul-sucking Dementors hover over the school, an ally of the accursed He-Who-Cannot-Be-Named lurks within the castle walls, and fearsome wizard Sirius Black escapes Azkaban. And Harry will confront them all.","Traumatic Reliving, Atmospheric Dread, Paranoid Scrutiny, Disillusionment, Sublimation of Fear, Causal Determinism",https://image.tmdb.org/t/p/w500/aWxwnYoe8p2d2fcxOqtvAtJ72Rw.jpg
204,The Wages of Fear,1953,8.0,2.3407,"In a run-down South American town, four men are paid to drive trucks loaded with nitroglycerin into the jungle through to the oil field. Friendships are tested and rivalries develop as they embark upon the perilous journey.","Economic Captivity, Sustained Anxiety, Existential Gamble, Capitalist Exploitation, Accelerated Dehumanization, Futility of Escape",https://image.tmdb.org/t/p/w500/dZyZSosIlWcpQkV0f7pXcrV2TQV.jpg
43949,Flipped,2010,8.008,5.1798,"When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.","Subjective Reality, Idealistic Fixation, Performative Identity, Perceptual Recalibration, Moral Awakening, Nostalgic Liminality",https://image.tmdb.org/t/p/w500/6zDYFigohwncqFL00MKbFV01dWb.jpg
359724,Ford v Ferrari,2019,8.007,7.6625,"American car designer Carroll Shelby and the British-born driver Ken Miles work together to battle corporate interference, the laws of physics, and their own personal demons to build a revolutionary race car for Ford Motor Company and take on the dominating race cars of Enzo Ferrari at the 24 Hours of Le Mans in France in 1966.","Authenticity Crisis, Transcendent Focus, Perfectionist Obsession, Anti-Authoritarianism, Corporate Betrayal, Calculated Risk",https://image.tmdb.org/t/p/w500/dR1Ju50iudrOh3YgfwkAU1g2HZe.jpg
521,Dial M for Murder,1954,8.007,2.3984,"When her American lover visits London, a wealthy woman’s jealous husband hatches a plan to murder her and inherit her fortune.","Meticulous Manipulation, Intellectual Hubris, Domestic Claustrophobia, Pathological Entitlement, Calculated Betrayal",https://image.tmdb.org/t/p/w500/4KKiFDvtEusJzqzlwHp7iMceXKS.jpg
414419,Kill Bill: The Whole Bloody Affair,2011,8.0,10.7662,"Quentin Tarantino’s complete cut combining Kill Bill: Vol. 1 and Vol. 2 follows The Bride, a former assassin who awakens from a four-year coma after being shot by her mentor and lover, Bill. She embarks on a vengeful quest to eliminate Bill and the Deadly Viper Assassination Squad who betrayed her.","Primal Maternal Fury, Fragmented Self-Reclamation, Aestheticized Mastery, Cyclical Retribution, Existential Burden of Skill, Cathartic Hyperviolence",https://image.tmdb.org/t/p/w500/lRQHS8x9ofDPVx9gjq6sGAfERkf.jpg
55960,"Toto, Peppino, and the Hussy",1956,8.006,4.9802,"Antonio, Peppino and Lucia are three brothers who live in the country near Naples. Lucia's son, Gianni, goes to Naples to study medicine, but there he knows a ballet dancer. They fall in love and, when she goes to Milan, Gianni follows her. Informed of this and afraid that their nephew will stop studying, the three Caponi brothers leave for Milan to persuade Gianni to come back and continue studying and abandon the ""Malafemmina"" (bad girl).","Provincial Anxiety, Urban Disorientation, Paternalistic Control, Sexualized Moral Panic, Cultural Misapprehension, Intergenerational Conflict",https://image.tmdb.org/t/p/w500/rHsc35TLPliJAvbnmu8dvddiu96.jpg
20530,Late Spring,1949,8.0,2.2892,"Noriko is perfectly happy living at home with her widowed father, Shukichi, and has no plans to marry -- that is, until her aunt Masa convinces Shukichi that unless he marries off his 27-year-old daughter soon, she will likely remain alone for the rest of her life. When Noriko resists Masa's matchmaking, Shukichi is forced to deceive his daughter and sacrifice his own happiness to do what he believes is right.","Paternal Self-Abnegation, Emotional Repression, Filial Dependency, Existential Dissolution, The Burden of Social Expectation, Tragedy of Good Intentions",https://image.tmdb.org/t/p/w500/iNtRSY2AGjW1VDXDR79bKsNUdus.jpg
14,American Beauty,1999,8.003,5.9712,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.","Repressed Authentic Self, Existential Reawakening, Suburban Dysmorphia, Erotic Transference, Aesthetic Detachment, Performative Happiness",https://image.tmdb.org/t/p/w500/wby9315QzVKdW9BonAefg8jGTTb.jpg
14696,Ugetsu,1953,8.002,2.4276,"In 16th century Japan, peasants Genjuro and Tobei sell their earthenware pots to a group of soldiers in a nearby village, in defiance of a local sage's warning against seeking to profit from warfare. Genjuro's pursuit of both riches and the mysterious Lady Wakasa, as well as Tobei's desire to become a samurai, run the risk of destroying both themselves and their wives, Miyagi and Ohama.","Corrupting Ambition, Lustrous Illusion, Wartime Anomie, Domestic Tragedy, Moral Reckoning, Irreversible Loss",https://image.tmdb.org/t/p/w500/r8RiuKTIYIJBjczBVsfeP5C00CJ.jpg
1087192,How to Train Your Dragon,2025,7.998,40.1534,"On the rugged isle of Berk, where Vikings and dragons have been bitter enemies for generations, Hiccup stands apart, defying centuries of tradition when he befriends Toothless, a feared Night Fury dragon. Their unlikely bond reveals the true nature of dragons, challenging the very foundations of Viking society.","Inherited Inadequacy, Deconstruction of Mythos, Reciprocal Vulnerability, Patriarchal Rejection, Symbiotic Self-Actualization, Ideological Contagion",https://image.tmdb.org/t/p/w500/q5pXRYTycaeW6dEgsCrd4mYPmxM.jpg
400928,Gifted,2017,8.0,4.8973,"Frank, a single man raising his child prodigy niece Mary, is drawn into a custody battle with his mother.","Prodigy Pressure, Legacy Obsession, Inherited Trauma, Emotional Prioritization, Paternal Sacrifice, Familial Exploitation",https://image.tmdb.org/t/p/w500/9Ts7Vc4wLlpI9oox9mkVUE1tBHy.jpg
526702,Black Beauty,2020,7.999,4.2988,"Born free in the American West, Black Beauty is a horse rounded up and brought to Birtwick Stables, where she meets spirited teenager Jo Green. The two forge a bond that carries Beauty through the different chapters, challenges and adventures.","Primal Confinement, Interspecies Attachment, Traumatic Resiliency, Quest for Belonging, Sentient Observation, Existential Commodification",https://image.tmdb.org/t/p/w500/5ZjMNJJabwBEnGVQoR2yoMEL9um.jpg
15,Citizen Kane,1941,7.999,4.4831,"Newspaper magnate Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.","Primal Wound, Hubristic Isolation, Accumulative Drive, Architectural Despair, Subjective Fragmentation, Inconsolable Longing",https://image.tmdb.org/t/p/w500/sav0jxhqiH0bPr2vZFU0Kjt2nZL.jpg
838240,Robot Dreams,2023,7.998,7.8866,A lonely dog's friendship with his robot companion takes a sad turn when an unexpected malfunction forces him to abandon Robot at the beach. Will Dog ever meet Robot again?,"Urban Loneliness, Attachment and Loss, Trauma of Abandonment, Nostalgia and Idealization, Acceptance of Impermanence, Hopeful Resilience",https://image.tmdb.org/t/p/w500/ds402Qq09ybgBcXKiQNTZfzsP5o.jpg
823754,Bo Burnham: Inside,2021,7.998,4.3203,"Stuck in COVID-19 lockdown, US comedian and musician Bo Burnham attempts to stay sane and happy by writing, shooting and performing a one-man comedy special.","Confinement Anxiety, Digital Alienation, Hyper-Self-Awareness, Existential Exhaustion, Meta-Performance Critique, Psychological Deterioration",https://image.tmdb.org/t/p/w500/ku1UvTWYvhFQbSesOD6zteY7bXT.jpg
264644,Room,2015,7.998,2.9469,"Held captive for 7 years in an enclosed space, a woman and her young son finally gain their freedom, allowing the boy to experience the outside world for the first time.","Microcosmic Reality, Maternal Resilience, Captivity Symbiosis, Ontological Shock, Post-Traumatic Reintegration, The Architecture of Identity",https://image.tmdb.org/t/p/w500/2hHDMeYyZjbGWn0BeNH1cTMxuM7.jpg
8422,Rocco and His Brothers,1960,8.0,3.1152,"When a impoverished widow’s family moves to the big city, two of her five sons become romantic rivals with deadly results.","Internalized Exile, Martyr Complex, Primal Corruption, Operatic Fatalism, Industrial Alienation, Oedipal Collapse",https://image.tmdb.org/t/p/w500/pngL8AraChIDOiWnKF2o3S9kJzJ.jpg
110416,Song of the Sea,2014,7.997,4.3843,"The story of the last Seal Child’s journey home. After their mother’s disappearance, Ben and Saoirse are sent to live with Granny in the city. When they resolve to return to their home by the sea, their journey becomes a race against time as they are drawn into a world Ben knows only from his mother’s folktales. But this is no bedtime story; these fairy folk have been in our world far too long. It soon becomes clear to Ben that Saoirse is the key to their survival.","Unresolved Grief, Emotional Suppression, Paternal Trauma, Sibling Resentment, Ostracized Identity, Cathartic Release",https://image.tmdb.org/t/p/w500/16LQC6zpqB0l74mVWb93a2oMFnX.jpg
20453,3 Idiots,2009,8.0,3.9602,"Rascal. Joker. Dreamer. Genius... You've never met a college student quite like ""Rancho."" From the moment he arrives at India's most prestigious university, Rancho's outlandish schemes turn the campus upside down—along with the lives of his two newfound best friends. Together, they make life miserable for ""Virus,"" the school’s uptight and heartless dean. But when Rancho catches the eye of the dean's daughter, Virus sets his sights on flunking out the ""3 idiots"" once and for all.","Educational Conformity Stress, Self-Actualization Quest, Pathological Fear of Failure, Institutional Critique, Affiliative Resilience, Reverence for Innovation",https://image.tmdb.org/t/p/w500/66A9MqXOyVFCssoloscw79z8Tew.jpg
947,Lawrence of Arabia,1962,8.0,6.5657,"During World War I, English officer Thomas Edward 'T.E.' Lawrence sets out to unite and lead the diverse, often warring, Arab tribes to fight the Turks.","Existential Isolation, Colonial Hubris, The Fragility of Identity, The Seduction of Power, Man vs. Nature, Moral Ambiguity",https://image.tmdb.org/t/p/w500/AiAm0EtDvyGqNpVoieRw4u65vD1.jpg
